,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-01-14,26.324569702148438,24.4009952545166,23.146589279174805,22.837326049804688,23.140073776245117,24.049245834350586,27.509191513061523,37.3059196472168,39.6684684753418,38.05977249145508,35.34266662597656,34.46540832519531,32.80060958862305,32.379371643066406,32.9610481262207,34.589569091796875,37.44533920288086,45.35411834716797,46.80402374267578,41.711669921875,35.650020599365234,30.74542808532715,32.37062454223633,27.51624870300293
2016-01-15,25.29244041442871,24.792858123779297,24.209932327270508,24.223880767822266,25.203554153442383,25.82737922668457,29.10123062133789,39.39691162109375,41.86170959472656,40.083797454833984,39.55853271484375,39.215274810791016,38.332942962646484,37.971580505371094,37.84563064575195,38.30264663696289,41.85128402709961,50.68907928466797,51.05591583251953,43.25833511352539,38.06087875366211,34.335426330566406,33.84688186645508,29.730430603027344
2016-01-16,28.9266357421875,27.515220642089844,27.222396850585938,27.22628402709961,27.2842960357666,25.734073638916016,24.605810165405273,28.60597038269043,33.50033950805664,35.76544952392578,35.396446228027344,34.339073181152344,33.82776641845703,32.06813049316406,30.391407012939453,29.94646453857422,32.893280029296875,40.08635330200195,41.48403549194336,37.840118408203125,31.32550811767578,29.065053939819336,29.57682228088379,25.80213165283203
2016-01-17,23.33327293395996,20.829557418823242,20.307607650756836,19.333660125732422,20.089982986450195,18.908140182495117,16.81964111328125,17.68070411682129,24.59891700744629,28.051111221313477,30.051259994506836,31.929811477661133,30.226375579833984,29.352319717407227,28.76007843017578,28.7210750579834,30.262292861938477,38.19386672973633,42.1290283203125,40.58715057373047,34.87506866455078,32.674232482910156,33.63560485839844,29.387428283691406
2016-01-18,26.981725692749023,26.190317153930664,25.434154510498047,25.630496978759766,25.11688995361328,26.249408721923828,35.13978576660156,46.59377670288086,47.64701461791992,46.155269622802734,42.24833297729492,40.796409606933594,39.607322692871094,39.4686279296875,39.50970458984375,41.81205749511719,43.86528778076172,51.62747573852539,52.379547119140625,48.720008850097656,42.6517219543457,36.240638732910156,33.61956024169922,28.398883819580078
2016-01-19,27.25153923034668,26.41836166381836,25.845516204833984,26.123065948486328,26.24480628967285,26.40913200378418,31.847373962402344,42.58280944824219,44.82927322387695,42.40119171142578,40.293724060058594,39.248863220214844,37.60029220581055,38.094242095947266,38.75064468383789,39.87549591064453,42.74224853515625,52.20989227294922,52.0441780090332,45.805335998535156,40.555259704589844,35.62844467163086,34.86687088012695,29.309885025024414
2016-01-20,29.580562591552734,29.176239013671875,28.774124145507812,29.682601928710938,29.933252334594727,30.16901206970215,37.69437026977539,50.5391845703125,53.83650207519531,51.80683517456055,50.27824401855469,48.752960205078125,46.51245880126953,48.13437271118164,47.626609802246094,49.2073974609375,53.161441802978516,63.63829040527344,62.96900939941406,53.45098876953125,46.65244674682617,40.527618408203125,37.882301330566406,31.69913673400879
2016-01-21,32.941043853759766,32.224185943603516,31.706024169921875,32.99810791015625,32.89329528808594,34.72278594970703,46.942779541015625,61.63233947753906,63.10300064086914,60.439056396484375,58.40418243408203,54.91351318359375,53.2904052734375,52.84951400756836,51.84742736816406,54.12089538574219,57.73573303222656,67.48092651367188,68.13265228271484,59.4408073425293,51.78107452392578,43.09415054321289,38.25337600708008,31.968475341796875
2016-01-22,29.102323532104492,28.684635162353516,28.047639846801758,28.98900604248047,28.63551902770996,29.376014709472656,36.891170501708984,49.937522888183594,51.140533447265625,47.78093338012695,45.659732818603516,42.4658203125,39.73584747314453,38.95707321166992,37.05242156982422,37.403076171875,40.989131927490234,49.698768615722656,47.651161193847656,42.35930633544922,35.84949493408203,30.243206024169922,28.6575927734375,24.55843734741211
2016-01-23,21.56064224243164,19.449756622314453,18.518421173095703,19.364971160888672,18.995229721069336,19.348417282104492,18.03614044189453,23.48141860961914,27.544288635253906,31.068885803222656,30.842851638793945,30.065061569213867,29.351808547973633,27.918601989746094,27.45879364013672,27.146867752075195,29.141706466674805,36.710330963134766,40.326866149902344,37.055904388427734,30.402633666992188,26.68602752685547,27.61054039001465,23.795713424682617
2016-01-24,26.038724899291992,23.633010864257812,22.884857177734375,22.720809936523438,22.43798828125,21.507993698120117,19.38254165649414,20.92951011657715,27.496112823486328,30.51095199584961,31.482437133789062,30.450298309326172,29.625244140625,26.888629913330078,25.640907287597656,25.99481201171875,28.71639060974121,36.04230880737305,39.707725524902344,37.28490447998047,31.473834991455078,27.885995864868164,28.917707443237305,25.625450134277344
2016-01-25,22.514368057250977,21.754791259765625,21.158597946166992,20.422657012939453,20.03421974182129,22.442399978637695,31.369613647460938,43.62440490722656,45.18424606323242,42.444297790527344,40.82258224487305,40.62769317626953,38.639060974121094,38.36360549926758,39.02189636230469,39.745826721191406,42.49561309814453,49.66883087158203,46.072837829589844,40.586936950683594,34.87665939331055,29.915931701660156,27.637174606323242,23.752288818359375
2016-01-26,19.41480255126953,17.8828182220459,16.38127899169922,16.08000373840332,16.602336883544922,19.751483917236328,27.401195526123047,37.75693893432617,39.71871566772461,36.9536247253418,34.575618743896484,35.609764099121094,33.184837341308594,33.066349029541016,33.558868408203125,33.389404296875,36.218841552734375,41.54716491699219,38.49848175048828,33.11628723144531,27.539005279541016,24.274906158447266,22.731918334960938,17.77716827392578
2016-01-27,13.558087348937988,9.561521530151367,8.278182983398438,7.009181976318359,9.345359802246094,13.36650276184082,22.262805938720703,30.864858627319336,32.450523376464844,28.623184204101562,26.54003143310547,25.695661544799805,25.20425033569336,25.65727424621582,26.12084197998047,27.135461807250977,29.6932373046875,35.98277282714844,37.07454299926758,32.20375061035156,27.761289596557617,24.675683975219727,22.96966552734375,17.242204666137695
2016-01-28,13.353656768798828,10.491594314575195,9.762065887451172,11.584718704223633,12.740335464477539,15.499144554138184,24.0784854888916,34.272621154785156,35.423736572265625,33.18597412109375,31.3261775970459,30.209434509277344,29.559961318969727,29.80512809753418,30.64444351196289,32.33234405517578,35.648902893066406,42.69834899902344,44.99043273925781,40.66954803466797,35.781890869140625,30.114931106567383,27.910552978515625,23.470439910888672
2016-01-29,20.76976203918457,18.48269271850586,17.059368133544922,16.549301147460938,17.095277786254883,18.552127838134766,24.96233558654785,30.669023513793945,32.82565689086914,30.357120513916016,26.81987953186035,24.904422760009766,21.511016845703125,21.420940399169922,21.443132400512695,21.549560546875,23.41400146484375,28.32972526550293,31.36018943786621,30.621719360351562,24.775638580322266,22.80220603942871,20.423967361450195,13.144081115722656
2016-01-30,10.364461898803711,6.902305603027344,6.332550048828125,4.220294952392578,6.188898086547852,7.043462753295898,6.599748611450195,12.218782424926758,15.697591781616211,18.751245498657227,18.904916763305664,19.191516876220703,18.34720230102539,16.808698654174805,18.146556854248047,17.976604461669922,20.855899810791016,30.55912208557129,34.61005401611328,30.79452896118164,25.23088264465332,22.99224090576172,24.50631332397461,17.907699584960938
2016-01-31,5.545379638671875,-2.6770095825195312,-1.1027412414550781,-1.947052001953125,0.776947021484375,-1.3280620574951172,-3.7807388305664062,-4.6700897216796875,3.603595733642578,10.506568908691406,12.439798355102539,13.961162567138672,13.545833587646484,12.116336822509766,12.416322708129883,11.336462020874023,13.26388931274414,23.96417999267578,31.57476806640625,31.42555809020996,26.846981048583984,24.76827049255371,26.513029098510742,20.26182746887207
2016-02-01,19.986675262451172,16.836421966552734,17.0142879486084,16.140724182128906,17.602176666259766,19.99024772644043,29.291881561279297,36.017696380615234,38.115543365478516,33.33299255371094,29.603580474853516,27.327537536621094,23.288362503051758,22.913480758666992,22.06465721130371,21.16204071044922,22.55340576171875,26.98324966430664,28.20469093322754,27.373336791992188,24.960437774658203,18.83571434020996,14.957267761230469,8.264781951904297
2016-02-02,7.892751693725586,2.871265411376953,3.0730514526367188,3.590089797973633,5.360942840576172,9.948918342590332,19.92722511291504,27.23717498779297,28.221317291259766,26.158525466918945,23.583009719848633,22.737625122070312,21.28851318359375,22.069080352783203,23.1448974609375,24.1074275970459,25.855308532714844,32.00817108154297,34.6064453125,29.28666114807129,25.172115325927734,22.091033935546875,21.21685791015625,15.72907543182373
2016-02-03,10.329659461975098,7.491870880126953,7.098592758178711,7.882928848266602,10.360486030578613,13.73232650756836,20.964202880859375,26.77385902404785,28.028522491455078,25.989635467529297,24.401290893554688,24.017332077026367,23.32562828063965,22.516193389892578,23.439937591552734,24.448270797729492,26.55709457397461,31.89535903930664,36.14413833618164,32.3133430480957,27.791217803955078,23.569976806640625,21.428871154785156,17.536083221435547
2016-02-04,16.83357810974121,14.561534881591797,13.683956146240234,13.695684432983398,15.523996353149414,18.06791877746582,24.879100799560547,33.33240509033203,34.3187141418457,32.501136779785156,30.471057891845703,29.487825393676758,29.029510498046875,29.35624885559082,30.368215560913086,32.4026985168457,35.56243133544922,42.93389129638672,48.366859436035156,45.9707145690918,38.74121856689453,33.35578155517578,31.804996490478516,27.356168746948242
2016-02-05,25.1379451751709,22.75620460510254,22.588754653930664,22.139617919921875,22.136690139770508,23.10201644897461,27.128803253173828,33.02894973754883,35.70505142211914,34.88369369506836,33.829315185546875,32.338768005371094,30.485002517700195,30.240249633789062,28.74530792236328,29.186050415039062,30.730775833129883,34.93631362915039,37.09391403198242,34.43649673461914,28.791975021362305,25.913738250732422,25.717548370361328,21.48943519592285
2016-02-06,21.237201690673828,17.95355796813965,18.00616455078125,17.535608291625977,17.693119049072266,17.386810302734375,14.596272468566895,17.56125259399414,22.10860824584961,23.411109924316406,21.181550979614258,20.64917755126953,19.292400360107422,17.065418243408203,16.994888305664062,17.44635009765625,18.771434783935547,24.31667709350586,31.963043212890625,30.60134506225586,23.780014038085938,20.589488983154297,21.568517684936523,16.033077239990234
2016-02-07,7.49403190612793,1.5765514373779297,2.7786407470703125,1.2049331665039062,4.463340759277344,3.4396839141845703,-1.5403079986572266,-0.6510124206542969,6.675834655761719,11.422407150268555,12.585315704345703,14.909269332885742,12.932207107543945,11.265186309814453,10.874608993530273,9.483802795410156,10.359277725219727,18.610166549682617,26.098159790039062,21.486854553222656,17.31775665283203,15.283906936645508,16.872188568115234,10.966253280639648
2016-02-08,11.242772102355957,7.212568283081055,7.709224700927734,5.662904739379883,7.692720413208008,9.472861289978027,18.41790008544922,24.596153259277344,26.60123062133789,24.431556701660156,23.974552154541016,24.05170249938965,21.495893478393555,22.33258056640625,23.228675842285156,22.51749610900879,23.903003692626953,29.63627815246582,31.919239044189453,28.75839614868164,24.322174072265625,21.189773559570312,19.630765914916992,12.380046844482422
2016-02-09,11.003572463989258,6.718074798583984,7.7277069091796875,7.741777420043945,10.038399696350098,10.968121528625488,17.128026962280273,23.918054580688477,27.597980499267578,26.67916488647461,26.103553771972656,27.70880889892578,26.04206657409668,27.026832580566406,28.496707916259766,29.42621421813965,33.120182037353516,38.51897048950195,40.27037048339844,34.449134826660156,29.476825714111328,25.28495979309082,24.55182456970215,20.299287796020508
2016-02-10,16.26938247680664,13.017577171325684,12.910292625427246,11.45219612121582,13.208684921264648,15.164552688598633,22.103899002075195,29.701995849609375,32.3577880859375,30.27938461303711,29.18975830078125,28.575990676879883,28.02119255065918,27.937288284301758,27.749725341796875,30.1566104888916,32.58154296875,40.03034973144531,43.23433303833008,40.761322021484375,33.92206573486328,27.457258224487305,25.65890884399414,20.941286087036133
2016-02-11,19.722869873046875,16.3472843170166,15.303068161010742,14.587653160095215,15.86259651184082,16.49860382080078,22.164541244506836,28.91619873046875,29.677783966064453,27.7066707611084,25.0407772064209,24.004817962646484,23.45450782775879,23.260746002197266,23.948017120361328,25.46750259399414,27.26679229736328,35.87263488769531,44.492164611816406,42.520999908447266,33.97140884399414,29.598806381225586,29.54301643371582,24.66231346130371
2016-02-12,26.744653701782227,25.615602493286133,25.049192428588867,25.584325790405273,25.684446334838867,27.09304428100586,32.373050689697266,40.55632019042969,42.61766815185547,39.60208511352539,37.395328521728516,35.29786682128906,34.007179260253906,33.353912353515625,33.364925384521484,34.46589660644531,36.575523376464844,43.66407775878906,49.480377197265625,45.88230514526367,39.35224914550781,34.02798843383789,33.387535095214844,28.387998580932617
2016-02-13,27.389814376831055,24.47694206237793,24.387611389160156,24.091890335083008,23.959674835205078,22.31088638305664,18.222457885742188,18.684223175048828,23.933856964111328,26.24579429626465,26.223609924316406,24.241947174072266,23.95538330078125,22.591838836669922,19.881860733032227,21.159683227539062,23.186935424804688,29.00135612487793,33.864990234375,30.813003540039062,26.501201629638672,24.39154052734375,25.273345947265625,21.319061279296875
2016-02-14,10.383295059204102,5.743661880493164,6.0785980224609375,4.625171661376953,5.633371353149414,3.746854782104492,-3.085275650024414,-2.828258514404297,7.912651062011719,12.261945724487305,12.806373596191406,14.904470443725586,13.98351001739502,12.961628913879395,11.916818618774414,11.219972610473633,12.327568054199219,20.424440383911133,29.060518264770508,27.142297744750977,24.59569549560547,25.008880615234375,26.766490936279297,21.68693733215332
2016-02-15,19.317058563232422,15.722424507141113,15.916634559631348,14.507739067077637,16.382287979125977,17.126178741455078,25.466550827026367,31.54241943359375,36.019920349121094,33.799617767333984,33.19584655761719,32.9476318359375,31.094623565673828,32.15978240966797,31.4300537109375,32.8617057800293,32.81302261352539,38.23516082763672,42.667938232421875,42.10427474975586,36.53915786743164,30.96999740600586,30.223249435424805,25.39240074157715
2016-02-16,23.31764793395996,22.278549194335938,22.451927185058594,21.84034538269043,22.78771209716797,23.044164657592773,28.845746994018555,38.545108795166016,40.623111724853516,38.039676666259766,34.803897857666016,32.851051330566406,31.940311431884766,31.722734451293945,31.176851272583008,31.860496520996094,34.56333541870117,40.799644470214844,44.017173767089844,41.70093536376953,37.36958312988281,32.36362838745117,30.078781127929688,26.592435836791992
2016-02-17,23.370216369628906,21.587411880493164,20.86665916442871,20.31516456604004,21.075498580932617,21.869537353515625,26.9638614654541,34.638980865478516,35.33165740966797,32.82263946533203,29.71150779724121,28.305408477783203,27.014318466186523,27.060728073120117,27.793272018432617,29.09746551513672,31.853282928466797,39.19734573364258,44.43922805786133,42.51863098144531,35.51594543457031,31.84445571899414,30.6213436126709,27.122398376464844
2016-02-18,25.183835983276367,24.22264289855957,23.932764053344727,24.187278747558594,24.87556266784668,25.306203842163086,30.827054977416992,39.037696838378906,40.69993591308594,38.044681549072266,35.55454635620117,33.718013763427734,32.092559814453125,31.895740509033203,31.521604537963867,32.680233001708984,34.245094299316406,41.4101676940918,46.61022186279297,45.984275817871094,37.2358512878418,31.448551177978516,30.02897834777832,27.294458389282227
2016-02-19,25.138343811035156,24.239700317382812,24.302236557006836,24.52463150024414,24.679874420166016,25.576448440551758,30.161840438842773,38.3153190612793,39.336551666259766,37.16144561767578,35.91573715209961,34.71332550048828,32.732845306396484,31.25754737854004,29.668848037719727,29.089834213256836,31.260568618774414,35.17265701293945,37.49406814575195,35.83256149291992,29.685211181640625,25.306190490722656,23.694358825683594,20.585710525512695
2016-02-20,16.7462158203125,13.05604362487793,11.73360824584961,11.299748420715332,10.366263389587402,10.353301048278809,8.165538787841797,11.932073593139648,19.187301635742188,19.625221252441406,18.884029388427734,17.91790008544922,18.040851593017578,17.66946792602539,17.375728607177734,17.00521469116211,19.05191421508789,26.730377197265625,31.765777587890625,28.361770629882812,20.820087432861328,18.606403350830078,19.67800521850586,14.903060913085938
2016-02-21,5.294689178466797,-1.8827362060546875,-0.16686058044433594,-0.6146945953369141,1.2237224578857422,-0.7632846832275391,-4.234546661376953,-2.94329833984375,4.691654205322266,11.414016723632812,12.877113342285156,15.027372360229492,13.614307403564453,11.501672744750977,11.362117767333984,9.799297332763672,10.030426025390625,18.46894645690918,22.85812759399414,20.12958335876465,15.798816680908203,13.315397262573242,15.224729537963867,9.126611709594727
2016-02-22,4.993072509765625,-2.5424365997314453,-0.9995212554931641,-1.9182014465332031,1.0362701416015625,5.240983963012695,15.375345230102539,24.835590362548828,26.996400833129883,26.483083724975586,27.064476013183594,27.774499893188477,27.289012908935547,27.614259719848633,28.4937801361084,29.72612953186035,31.197425842285156,37.06028747558594,41.493438720703125,38.35313034057617,33.98503875732422,29.556957244873047,28.61377716064453,23.811431884765625
2016-02-23,20.5126895904541,18.831132888793945,17.97024154663086,16.91888999938965,18.270071029663086,20.401098251342773,27.909164428710938,36.635005950927734,37.702789306640625,35.13912582397461,32.96725082397461,30.848756790161133,28.7039794921875,28.157794952392578,28.302156448364258,29.541719436645508,30.795434951782227,36.761680603027344,41.008243560791016,38.54946517944336,32.08028030395508,26.4977970123291,24.5225830078125,20.849044799804688
2016-02-24,18.732955932617188,17.04170036315918,15.605878829956055,16.135839462280273,17.032649993896484,18.687101364135742,24.715591430664062,32.087318420410156,31.56674575805664,28.496231079101562,25.18213653564453,23.472118377685547,23.080440521240234,23.261573791503906,24.743080139160156,25.77823829650879,27.70534324645996,36.056766510009766,43.847679138183594,41.54781723022461,33.56999969482422,30.046798706054688,28.416240692138672,24.966650009155273
2016-02-25,24.155658721923828,22.959030151367188,22.598403930664062,23.00301742553711,23.60580825805664,24.75192642211914,31.29111671447754,38.327728271484375,39.05295944213867,35.89617919921875,33.30213165283203,30.487781524658203,28.61591911315918,27.753175735473633,27.352022171020508,27.994903564453125,29.998844146728516,36.477928161621094,42.46229553222656,41.71138381958008,34.01880645751953,29.008501052856445,26.87706184387207,23.646751403808594
2016-02-26,24.747081756591797,23.339284896850586,22.832839965820312,22.851659774780273,23.390628814697266,23.830509185791016,28.90867042541504,35.31438446044922,36.76468276977539,34.75983428955078,32.20625305175781,30.49535369873047,28.920303344726562,29.099138259887695,29.297157287597656,30.071931838989258,31.793807983398438,38.685577392578125,45.35811996459961,44.55704116821289,37.09253692626953,33.98667526245117,32.65328598022461,28.82316780090332
2016-02-27,27.191862106323242,24.289276123046875,24.381052017211914,23.948671340942383,23.377084732055664,22.93958282470703,20.903390884399414,23.08335304260254,26.399072647094727,26.91427993774414,25.417823791503906,23.258895874023438,22.586040496826172,21.453655242919922,20.287290573120117,21.53463363647461,23.102882385253906,28.61567497253418,36.63994216918945,35.691558837890625,29.64297866821289,26.41272735595703,27.680435180664062,24.486370086669922
2016-02-28,22.373613357543945,18.476654052734375,19.58705711364746,18.81446075439453,18.47740364074707,17.386653900146484,13.921307563781738,13.443187713623047,17.689327239990234,18.783138275146484,19.62779998779297,19.47780990600586,18.612049102783203,16.93769073486328,15.488997459411621,16.462730407714844,17.297035217285156,21.770671844482422,31.334617614746094,29.45875358581543,26.371673583984375,24.75479507446289,26.780879974365234,22.285484313964844
2016-02-29,20.071266174316406,18.520408630371094,18.720134735107422,17.26436424255371,18.370708465576172,19.774858474731445,28.789119720458984,36.88364028930664,37.383567810058594,32.95319366455078,30.078725814819336,28.843215942382812,27.47295379638672,27.077909469604492,26.825119018554688,27.06760597229004,28.561298370361328,34.767704010009766,39.87040328979492,38.51506805419922,33.942440032958984,29.377361297607422,27.335683822631836,23.430980682373047
2016-03-01,24.620418548583984,23.921255111694336,24.310274124145508,24.508493423461914,24.7221736907959,26.334819793701172,31.667972564697266,39.43178176879883,41.678009033203125,37.65618133544922,35.58237075805664,34.21670913696289,30.99476432800293,30.71011734008789,28.773086547851562,29.001991271972656,29.594806671142578,31.324033737182617,34.620384216308594,32.82179641723633,28.519498825073242,25.92424964904785,23.024234771728516,20.190616607666016
2016-03-02,15.671900749206543,13.681587219238281,13.352802276611328,13.677732467651367,14.879742622375488,16.460569381713867,23.456085205078125,29.74385643005371,31.46331024169922,28.732263565063477,27.636383056640625,27.35110092163086,26.56356430053711,26.43837547302246,26.662654876708984,27.1921329498291,27.694072723388672,32.90018844604492,40.035491943359375,37.266029357910156,31.12700653076172,27.86890983581543,27.22882652282715,25.192977905273438
2016-03-03,24.141305923461914,22.70511817932129,22.336666107177734,22.182022094726562,23.123149871826172,23.771766662597656,30.045984268188477,38.44161605834961,40.7548828125,38.81718826293945,37.77240753173828,36.69289779663086,35.10310363769531,34.276954650878906,33.66016387939453,33.756378173828125,35.253211975097656,41.28922653198242,46.204307556152344,44.413089752197266,37.51493453979492,33.56969451904297,32.11698532104492,28.363571166992188
2016-03-04,26.043106079101562,24.38702392578125,24.153972625732422,23.758697509765625,23.878273010253906,24.668670654296875,29.488542556762695,36.324012756347656,37.726417541503906,34.8868522644043,31.556957244873047,28.504886627197266,25.849102020263672,25.48516082763672,24.007863998413086,24.698558807373047,26.459819793701172,31.961978912353516,36.172203063964844,36.17097854614258,29.935768127441406,26.311573028564453,24.878515243530273,21.057910919189453
2016-03-05,20.879606246948242,19.121179580688477,19.43859100341797,19.392406463623047,19.952796936035156,19.49737548828125,18.195079803466797,21.519214630126953,27.15386199951172,28.30087661743164,28.372941970825195,28.4671573638916,26.679824829101562,26.124975204467773,24.97620391845703,24.47732925415039,25.29886245727539,30.70400619506836,37.34927749633789,36.08961486816406,29.2329044342041,26.908126831054688,28.088979721069336,25.419187545776367
2016-03-06,21.568592071533203,17.917701721191406,17.800365447998047,16.595800399780273,16.799549102783203,15.501023292541504,14.102757453918457,12.971343994140625,19.479124069213867,19.691465377807617,19.818906784057617,20.140277862548828,19.368061065673828,18.34735107421875,15.806230545043945,16.352279663085938,16.74242401123047,21.670312881469727,32.5731315612793,32.239986419677734,28.053438186645508,24.81171989440918,26.529956817626953,23.00360107421875
2016-03-07,22.146892547607422,20.415502548217773,20.544052124023438,19.604032516479492,20.404207229614258,22.111345291137695,30.931013107299805,37.67724609375,40.866458892822266,37.81728744506836,36.72343063354492,35.611209869384766,33.5078010559082,34.36878204345703,33.34965515136719,34.411376953125,34.04246520996094,39.43271255493164,45.11318588256836,44.79862594604492,39.84250259399414,35.450218200683594,32.88718795776367,28.125478744506836
2016-03-08,27.143009185791016,25.79977035522461,25.466251373291016,25.19209098815918,25.37039566040039,26.385454177856445,31.58618927001953,38.52969741821289,40.22056579589844,37.02262878417969,33.427852630615234,31.765426635742188,29.844240188598633,30.066844940185547,29.49070167541504,31.15752601623535,32.22498321533203,38.18999099731445,43.68893814086914,42.300376892089844,36.502689361572266,32.794578552246094,31.878572463989258,27.228008270263672
2016-03-09,23.854848861694336,22.224199295043945,21.58034896850586,21.643051147460938,21.428970336914062,23.183622360229492,28.739282608032227,35.34651184082031,33.386470794677734,30.528867721557617,25.781034469604492,23.136791229248047,21.71459197998047,22.001537322998047,22.50857925415039,24.806848526000977,26.057735443115234,32.68282699584961,40.32204818725586,40.21307373046875,32.57244110107422,29.039291381835938,26.492393493652344,23.223905563354492
2016-03-10,24.3679141998291,23.898269653320312,23.593782424926758,24.185806274414062,24.74762725830078,25.54550552368164,30.824800491333008,37.71744155883789,38.96739959716797,35.92546844482422,34.46491241455078,32.023658752441406,30.646574020385742,30.443971633911133,30.369726181030273,30.981704711914062,32.56273651123047,38.689170837402344,44.662933349609375,43.57245635986328,36.536197662353516,31.70761489868164,30.26800537109375,27.568370819091797
2016-03-11,25.150636672973633,23.85626220703125,23.681251525878906,23.469850540161133,23.78363800048828,24.568571090698242,28.22132110595703,35.047386169433594,37.753074645996094,35.19036865234375,33.86559295654297,32.56657409667969,30.930747985839844,30.73911476135254,29.270246505737305,29.55826759338379,30.4067440032959,34.54204177856445,41.1140251159668,39.989994049072266,33.65754699707031,30.015382766723633,29.942935943603516,26.6065616607666
2016-03-12,25.218095779418945,23.342491149902344,23.392906188964844,22.982746124267578,22.955961227416992,22.49782371520996,21.697032928466797,23.960155487060547,28.802833557128906,29.125102996826172,29.05376434326172,26.790796279907227,26.268096923828125,25.359962463378906,23.732398986816406,23.37983512878418,24.76197052001953,29.152179718017578,36.11598587036133,34.91825485229492,29.060871124267578,27.119705200195312,27.693620681762695,24.695287704467773
