Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2017-01-06,31.836391,30.897047,30.950342,30.950716,31.301601,32.73771,35.936195,39.85337,41.75817,41.77825,40.952007,39.682514,38.142006,37.623394,36.79938,37.426903,37.997704,37.704323,36.081238,34.042725,32.072735,30.840899,29.84528,28.821152
2017-01-07,28.878677,28.53034,28.362587,28.230614,28.289164,28.38342,28.748117,29.145704,29.361584,29.56072,29.803082,29.999195,30.12837,30.380539,30.4538,30.794783,31.38538,31.877136,31.968191,31.466722,30.82109,30.367085,30.037354,29.719448
2017-01-08,29.699257,29.503857,29.381052,29.198551,29.159355,29.103046,29.38615,29.83163,29.976501,30.191938,30.436344,30.634926,30.809505,31.07283,31.198503,31.605465,32.039005,32.16667,31.944868,31.245396,30.699352,30.125107,29.859825,29.58294
2017-01-09,29.294844,28.913372,28.808428,28.731195,29.150637,29.848963,30.823763,31.758535,32.15134,32.077183,31.731997,31.539806,31.40878,31.32839,31.258806,31.402718,31.586857,31.57053,31.192797,30.718754,30.154968,29.750496,29.270433,28.842527
2017-01-10,28.199287,27.715683,27.57461,27.65664,28.220201,29.005533,30.023565,30.869865,31.235909,31.247656,31.111864,31.090988,31.076164,31.206001,31.391012,31.714033,32.072304,32.15673,31.72739,31.061184,30.530308,30.055565,29.634571,29.11773
2017-01-11,27.590002,27.109037,26.84728,26.837952,27.32652,28.001816,28.922123,29.48026,29.659815,29.737476,29.655302,29.677324,29.546549,29.500671,29.603134,29.866568,30.231358,30.453667,30.27423,29.84699,29.43143,29.032457,28.558725,28.08143
2017-01-12,24.537426,23.987127,23.843233,23.941877,24.79093,25.974089,27.464512,28.295794,28.56323,28.677158,28.63628,28.631523,28.50742,28.516161,28.804129,29.35126,29.76001,29.980062,29.779757,29.47036,29.196896,28.793816,28.132818,27.407225
2017-01-13,28.016918,27.598972,27.585934,27.771318,28.145819,29.060413,30.601927,31.90349,32.435936,32.359848,32.058,31.949093,31.823687,31.736567,31.721071,32.02784,32.638195,32.88093,32.3365,31.20114,30.494123,29.98555,29.586481,29.222555
2017-01-14,29.550632,29.225914,29.020157,28.881533,28.854908,28.941223,29.173712,29.52895,29.826216,30.100353,30.202652,30.253397,30.196236,30.22178,30.13847,30.357925,30.760466,31.053413,31.08621,30.825712,30.411827,30.084179,29.771791,29.507055
2017-01-15,29.599161,29.324856,29.15229,29.084923,29.13755,29.20096,29.475157,29.727295,29.857758,30.107212,30.407078,30.654978,30.82521,30.954205,31.097513,31.399155,32.09737,32.66443,32.825584,32.319096,31.67294,31.113703,30.771872,30.433767
2017-01-16,29.978306,29.638527,29.65791,29.726665,29.899162,30.702793,32.552822,34.881317,36.28452,36.336647,35.860497,35.17458,35.080765,35.035683,35.336636,36.17192,37.571503,38.587646,37.41827,35.11259,32.96654,31.994751,31.296682,31.0317
2017-01-17,30.390194,30.155357,29.963018,29.944239,30.044052,30.628521,32.91348,36.20104,37.980164,37.5508,35.756813,34.548897,34.081154,33.60284,32.87161,33.75023,35.24045,35.88965,34.562748,32.345165,30.692633,30.233519,29.645136,29.136251
2017-01-18,28.756014,28.44817,28.278725,28.361841,28.673576,29.549198,30.642948,31.761742,32.310028,32.16881,31.84151,31.708597,31.61245,31.491306,31.458899,31.577011,31.870287,32.09953,31.808132,31.185564,30.49124,30.089077,29.680525,29.134275
2017-01-19,27.413425,27.178816,27.203686,27.382462,27.839848,28.861925,30.12717,31.220768,31.67529,31.4985,31.209717,30.946835,30.765106,30.62854,30.73172,30.835548,31.18696,31.385103,31.154955,30.524082,29.887001,29.427078,28.933956,28.310934
2017-01-20,27.580809,27.346287,27.379534,27.557394,28.05678,29.252453,30.897934,32.28005,32.716915,32.459072,32.03184,31.74383,31.47029,31.22191,31.267414,31.253689,31.551003,31.69938,31.385443,30.723085,30.087286,29.58753,29.03782,28.407951
2017-01-21,26.746107,26.426367,26.324375,26.265732,26.411701,26.736721,27.367321,27.947353,28.528313,28.877405,29.132519,29.21362,29.182169,29.333216,29.499474,29.794294,30.22708,30.67186,30.87888,30.39013,29.700617,29.184654,28.849216,28.268986
2017-01-22,27.558407,27.245602,26.974112,26.758904,26.668978,26.722595,27.011482,27.372002,27.780691,28.042404,28.349895,28.55473,28.588043,28.674553,28.841213,29.144157,29.548887,30.025347,30.303362,30.00175,29.466461,29.044659,28.742085,28.289001
2017-01-23,28.071886,27.677122,27.737823,27.776941,28.009912,29.108957,31.036171,32.97084,33.718094,33.55923,33.08117,32.7904,32.530857,32.514606,32.606567,32.50918,33.010727,33.54308,33.161057,32.139362,31.085815,30.29047,29.649986,28.95541
2017-01-24,27.975927,27.632072,27.69584,27.77251,27.939297,29.014336,30.985283,33.079758,33.808205,33.502903,32.814415,32.39489,32.070866,31.99966,32.021038,31.997528,32.534782,33.09956,32.74071,31.755854,30.70221,29.972544,29.317461,28.634851
2017-01-25,27.929066,27.678778,27.65114,27.782501,28.024502,29.052153,30.57375,31.951069,32.367504,32.07106,31.66833,31.445044,31.312077,31.152216,31.203049,31.108492,31.549103,31.849325,31.614029,30.887041,30.051697,29.537975,28.882174,28.23373
2017-01-26,27.209719,26.94852,26.935863,27.095737,27.394217,28.443861,29.93995,31.422905,32.00474,31.914043,31.573952,31.32109,31.057737,31.08267,31.088558,31.04511,31.395576,31.744772,31.560774,30.83133,29.985212,29.282246,28.698244,28.014572
2017-01-27,28.179554,27.802628,27.729752,27.797905,28.214598,29.502792,31.704985,33.70577,34.335865,33.842705,33.100178,32.653545,32.324852,32.008144,31.9531,31.76235,32.211174,32.54569,32.23885,31.370398,30.461298,29.877678,29.16507,28.583118
2017-01-28,28.099268,27.753174,27.443815,27.329357,27.265799,27.35293,27.74835,28.269602,28.835741,29.1426,29.267977,29.345638,29.260967,29.169058,29.26316,29.520582,29.916668,30.279156,30.493221,30.082779,29.419104,28.946356,28.525938,27.988234
2017-01-29,27.950562,27.500017,27.14582,26.973995,26.887518,26.944338,27.16235,27.60736,28.02795,28.27797,28.391077,28.545977,28.525192,28.479176,28.518373,28.741585,29.207975,29.578722,29.76979,29.584883,29.105934,28.730885,28.331495,27.790276
2017-01-30,27.509783,27.197784,27.202072,27.330692,27.642645,28.711946,30.383488,32.066086,32.883736,32.917046,32.510624,32.22899,31.891035,31.997509,31.997969,32.03839,32.467728,32.89578,32.55775,31.615211,30.656782,29.831364,29.223356,28.562551
2017-01-31,28.829563,28.300022,28.114254,28.396954,28.820818,29.976675,32.47592,35.653526,37.086052,36.223232,34.782345,33.985992,33.659595,33.444347,33.356308,33.293186,34.119167,34.6836,34.31042,33.014175,31.716745,31.1073,30.46445,29.8924
2017-02-01,29.22022,28.743153,28.594818,28.648495,28.91222,29.94233,31.910746,34.203117,35.258827,34.87699,33.97776,33.529305,33.34017,33.240356,33.13742,33.235092,33.806202,34.16346,33.778236,32.60224,31.391722,30.66745,30.028982,29.254843
2017-02-02,28.339912,27.790533,27.538265,27.699705,28.197296,29.383759,30.908037,32.439034,33.083233,32.92325,32.573196,32.539783,32.5134,32.48688,32.527264,32.6429,33.19533,33.58695,33.338673,32.47886,31.396858,30.709936,30.04869,29.200102
2017-02-03,29.090313,28.526129,28.218735,28.349958,28.828962,30.244516,32.27223,34.178032,34.69833,34.22772,33.776947,33.672268,33.58326,33.51142,33.445,33.486183,33.961056,34.376667,34.02153,33.061554,32.01409,31.33826,30.661953,29.944359
2017-02-04,29.550003,29.076628,28.584028,28.435482,28.56149,28.985582,29.65871,30.491491,31.161594,31.4845,31.718018,31.862753,32.002487,32.152374,32.273388,32.552845,33.00876,33.527676,33.585243,32.949566,32.046516,31.484108,30.987564,30.343586
2017-02-05,30.043915,29.582642,29.157804,28.948557,28.883812,29.027676,29.441349,30.08964,30.662352,31.000685,31.231722,31.502432,31.629076,31.756098,31.849415,32.18743,32.646606,33.151375,33.34709,32.792892,32.03694,31.409523,30.88915,30.267761
2017-02-06,29.642057,28.913155,28.597292,28.622965,29.08316,30.283108,31.970396,33.73621,34.507153,34.293907,33.814606,33.661842,33.763565,33.774086,33.96079,34.300037,35.053383,35.622982,35.372097,34.263958,33.023266,32.22804,31.57926,30.726713
2017-02-07,29.942186,29.293003,28.929495,29.07684,29.495586,30.610744,32.33296,33.995422,34.61073,34.153828,33.464848,33.19568,33.224216,33.14567,33.186546,33.675053,34.56783,35.113834,34.743847,33.584614,32.590427,32.021965,31.422459,30.66409
2017-02-08,30.531021,29.79139,29.389297,29.55849,29.768835,30.551302,32.66387,35.494762,36.99529,36.07631,34.40017,33.63458,33.638165,33.430725,33.176437,33.661263,35.25336,36.495243,36.23976,34.442055,32.809513,32.337505,31.820597,31.218687
2017-02-09,30.911196,30.183071,29.923933,30.035889,29.993345,30.774544,34.014706,39.65899,43.621147,42.76596,38.82608,36.46301,35.69608,35.523712,34.93642,36.010014,39.274624,42.470158,42.465385,38.361496,34.194366,32.803696,32.14789,31.319513
2017-02-10,29.855967,28.969374,28.686028,28.50887,28.727898,29.732006,32.704315,37.17097,40.11688,39.350525,36.176624,34.075706,33.66197,33.0894,32.57615,32.500904,33.70048,34.790955,34.726257,32.746548,30.89676,30.322908,29.64057,28.723892
2017-02-11,29.785816,29.16079,28.637007,28.389378,28.403522,28.778046,29.583223,30.375744,31.068693,31.29926,31.04694,30.957329,30.859377,30.74375,30.590612,30.707426,31.35048,32.025524,32.352592,31.937704,31.036514,30.486034,29.94522,29.151886
2017-02-12,30.314747,29.844952,29.344856,29.13515,29.337181,29.61417,30.200928,30.887478,31.318644,31.551498,31.563887,31.744606,31.83793,31.76696,31.699354,31.773993,32.396366,33.20282,33.583035,33.316994,32.58878,32.113255,31.702969,31.298876
2017-02-13,30.44335,29.99873,30.004478,30.17349,30.56068,32.026764,34.725178,37.52837,38.52972,37.726562,36.29414,35.359222,34.926323,34.65623,34.57193,34.63487,35.633976,36.652504,36.369408,34.985554,33.60174,32.758644,31.91535,31.326096
2017-02-14,30.55829,30.214283,30.166113,30.292097,30.654184,32.090218,34.36301,36.39977,36.977512,36.350094,35.44457,34.896652,34.528034,34.263355,34.197643,34.25674,35.094784,36.056385,35.946606,34.9244,33.778084,32.89947,32.001232,31.307096
2017-02-15,31.206173,30.662565,30.62591,30.92713,31.387442,32.77676,35.74307,39.098965,40.34853,39.28206,37.33309,36.13556,35.580883,35.278664,35.054176,35.029617,36.105984,37.247494,37.147602,35.524857,33.921772,33.058445,32.284676,31.784626
2017-02-16,30.186626,29.740658,29.466154,29.604315,30.173912,32.014786,34.15446,35.69735,36.057533,35.390747,34.616154,34.258156,34.13121,33.85206,33.667706,33.732815,34.349373,35.13344,35.148026,34.36209,33.085846,32.289726,31.333836,30.539234
2017-02-17,29.377022,28.952839,28.870361,29.129694,29.950558,31.727768,33.828045,35.64125,36.350082,36.071957,35.512566,35.049225,34.73921,34.480804,34.2362,34.157227,34.682686,35.2161,35.09536,34.37657,33.383266,32.465744,31.592587,30.792583
2017-02-18,29.74311,29.377329,29.220264,29.28298,29.49848,29.958136,30.60793,31.229427,31.575836,31.795265,31.686985,31.534178,31.287275,31.156988,30.963171,31.2126,31.678663,32.132458,32.157047,31.793514,31.087631,30.420155,29.749853,29.118752
2017-02-19,27.565205,26.977985,26.635853,26.811922,27.301397,28.132217,28.99149,29.731659,30.361832,30.667334,30.551172,30.646162,30.680353,30.543718,30.772898,31.130348,31.785301,32.43072,32.844814,32.580757,31.807396,31.140318,30.395515,29.88829
2017-02-20,27.10477,25.768742,25.14,25.16697,26.104044,28.265102,31.018864,33.099125,33.895107,33.64035,32.85711,32.485313,32.287445,32.043755,32.0804,32.26736,33.012257,33.37272,33.325954,32.807568,31.757002,30.840174,29.665194,28.619171
2017-02-21,24.891344,23.624636,23.237507,23.541714,25.07348,27.90721,30.763012,32.739624,33.293873,32.944904,32.373306,31.996508,32.03583,31.806808,32.133366,32.669716,33.49653,34.0085,34.29538,34.05793,33.220848,32.337585,31.169682,30.17012
2017-02-22,27.58043,26.306656,25.6234,25.398361,26.042772,27.728909,30.010796,31.514067,31.986313,31.59194,31.013515,30.774399,30.490053,30.094225,30.03887,30.288313,30.961832,31.47008,31.513988,31.172556,30.410759,29.637743,28.494678,27.521124
2017-02-23,24.705418,23.534847,23.432333,24.074482,25.403463,28.120731,30.974808,33.24358,34.036446,33.974186,33.458225,33.135025,33.12792,33.0688,33.07791,33.451424,34.121914,34.680305,34.74212,33.943684,32.812935,31.86271,30.70484,29.795732
2017-02-24,26.731361,26.082489,26.080656,26.529133,27.738495,30.179234,33.161194,35.17329,35.40016,34.58429,33.815205,33.43146,32.993202,32.545544,32.270653,32.17574,32.510746,32.90106,32.812336,32.3005,31.704454,30.982157,29.84958,28.890646
2017-02-25,29.264734,28.660686,28.363455,28.307743,28.557098,29.255722,30.198956,31.006447,31.238245,31.287153,31.04855,30.92236,30.612545,30.377758,30.044777,30.187004,30.555191,31.013838,31.050789,30.838318,30.329758,29.653254,28.857964,28.067879
2017-02-26,27.187979,26.497252,26.123066,26.125387,26.563602,27.335836,28.194118,28.96566,29.571682,30.023287,30.089655,30.222929,30.197433,30.09701,30.192852,30.445257,31.016125,31.56452,31.936361,31.726933,31.097235,30.495085,29.774118,28.999565
2017-02-27,27.142475,26.185062,25.932623,26.30476,27.320265,29.718016,32.243816,33.918545,34.03664,33.63198,33.013447,32.858437,32.6807,32.391544,32.28376,32.41067,32.90942,33.087727,32.85,32.24007,31.57223,30.764648,29.633783,28.513695
2017-02-28,25.839046,24.611929,24.137466,24.427372,25.558546,28.02493,30.700016,32.49217,32.912598,32.62026,31.955465,31.627283,31.4526,31.260054,31.450724,31.786758,32.465363,32.735435,32.745277,32.29086,31.400623,30.370197,29.093227,27.862959
2017-03-01,27.344856,26.226082,25.689363,25.853252,26.905949,29.3755,32.078865,34.053555,34.086395,33.253174,32.602924,32.60513,32.546013,32.279366,32.228756,32.504642,33.32089,33.945946,33.97651,33.549408,32.87671,32.06458,31.096338,30.114328
2017-03-02,29.130165,28.45215,28.191418,28.226492,28.800114,30.628649,32.905663,34.698338,34.906437,34.444363,33.837852,33.69522,33.51877,33.24901,32.89335,32.904793,33.227123,33.519,33.356842,32.769436,32.176586,31.420458,30.369017,29.344748
2017-03-03,27.26876,26.495998,26.272383,26.632025,27.691277,29.963295,32.382404,34.01136,34.095432,33.432327,32.94028,32.850124,32.603096,32.322014,32.17844,32.32455,32.780506,33.45231,33.557915,33.326157,32.748253,31.846626,30.826601,29.832104
2017-03-04,29.57933,28.857372,28.321619,28.109024,28.291744,28.815649,29.64704,30.521124,31.061296,31.266787,31.120466,31.052101,30.853542,30.707588,30.706417,30.886435,31.422709,32.0297,32.49219,32.31052,31.651691,30.9258,30.25018,29.370464
2017-03-05,28.025738,27.284243,26.71549,26.510948,26.779278,27.420452,28.28193,29.023888,29.654062,30.054562,30.086487,30.19488,30.22958,30.214151,30.341892,30.634527,31.282246,32.055733,32.70431,32.586628,31.987339,31.327276,30.64724,29.808325
2017-03-06,29.144602,28.25383,27.730675,27.670027,28.127861,29.947271,32.253414,34.163803,34.465363,33.894512,33.18675,32.966698,32.929054,32.743034,32.668304,32.703934,33.290016,33.93465,34.129097,33.578754,32.769733,31.968449,30.995655,30.048931
2017-03-07,29.966854,29.256575,29.04112,29.343662,29.773932,31.237219,33.93589,37.068047,38.12265,36.94885,35.203117,34.33017,34.01678,33.790947,33.551388,33.739124,34.934757,36.335438,36.838505,35.823303,34.28304,33.21158,32.220978,31.553734
2017-03-08,30.28232,29.476707,29.358446,29.156204,29.85932,31.550543,34.580006,38.756134,41.525593,41.149105,38.686306,36.68543,36.011524,35.52251,35.008034,34.331703,34.68479,36.29248,37.45843,36.547245,34.40548,32.810715,31.265738,30.006266
2017-03-09,28.930891,28.495296,28.302946,28.402575,28.800467,30.425268,32.65933,34.525646,34.946026,34.35695,33.578728,33.24281,32.914833,32.66535,32.485886,32.36863,32.821472,33.46724,33.610878,33.111713,32.161964,31.2709,30.11743,29.167702
2017-03-10,28.646984,27.913496,27.659971,27.880901,28.7044,30.7173,33.379112,35.34386,35.58973,34.75991,34.012844,33.810497,33.490128,33.162838,32.929527,32.778507,33.258522,34.024364,34.186256,33.92792,33.219593,32.426197,31.34311,30.442587
2017-03-11,29.87635,29.354351,28.87659,28.789051,28.869951,29.269682,30.16602,31.132935,31.696875,31.727581,31.374752,31.073706,30.758114,30.640928,30.531504,30.470163,31.025824,32.325504,33.173412,33.008533,32.280453,31.474535,30.79211,30.107115
2017-03-12,28.999083,28.392424,27.91215,27.761084,27.865583,28.195961,28.741821,29.287848,29.760607,29.921938,29.819616,29.718973,29.497696,29.290098,29.176022,29.363024,29.96912,30.911314,31.693344,31.911013,31.56343,31.059105,30.507608,29.740623
2017-03-13,28.280499,27.709682,27.654402,27.853628,28.675901,30.832708,33.684746,35.692398,35.87017,35.124218,34.43551,34.140488,33.759007,33.430874,33.215954,33.00687,33.5107,34.374664,34.70086,34.25323,33.433777,32.4675,31.186901,30.144676
2017-03-14,28.67325,27.845016,27.462881,27.50435,28.169403,30.352304,32.92957,34.72546,34.750187,34.14615,33.25711,32.93183,32.7064,32.252983,31.880753,31.78792,32.251247,32.683006,32.80763,32.43707,31.761368,30.847763,29.530968,28.337626
2017-03-15,23.619291,22.338518,21.979887,22.608536,24.349163,27.511475,30.783907,32.7785,33.3277,32.894447,32.184784,31.665388,31.495838,31.121218,31.2503,31.540804,32.324837,32.99368,33.51147,33.614815,32.936832,31.878035,30.615469,29.469154
2017-03-16,26.785156,25.824192,25.612215,25.955166,27.199684,29.832527,33.014763,35.016006,35.068897,34.347878,33.571373,33.224407,32.82157,32.236534,31.79138,31.627043,32.151894,32.474236,32.67376,32.360195,31.772526,30.844177,29.438322,28.133179
2017-03-17,24.910332,23.64833,23.190159,23.727468,25.253223,28.231375,31.451757,33.457012,33.797684,33.245438,32.475002,32.068336,31.736061,31.32343,31.210224,31.335886,32.067913,32.55289,32.960068,33.00926,32.491814,31.574736,30.393026,29.223469
2017-03-18,25.48518,24.732042,24.086206,23.9152,24.43916,25.654243,27.270203,28.313074,28.927645,29.014277,28.68651,28.411978,27.883015,27.545603,27.285633,27.538094,28.367588,29.35551,30.383017,30.868256,30.566288,29.829823,29.089367,28.131931
2017-03-19,28.0098,27.227322,26.569878,26.242455,26.300688,27.022572,27.952976,28.800734,29.244108,29.297998,29.003538,28.815414,28.33627,28.025246,27.776892,27.935297,28.711723,29.756165,30.741901,31.13571,30.91259,30.221292,29.527334,28.621113
2017-03-20,26.494835,25.835579,25.763716,25.978226,26.915602,29.389187,32.592617,34.969414,35.28001,34.515446,33.668007,33.220737,32.831745,32.446842,32.038574,31.801044,32.091927,32.448994,32.61093,32.26929,31.636827,30.567568,29.095758,27.804626
2017-03-21,25.339499,24.141876,23.602863,23.821285,24.955547,27.528786,30.502216,32.29587,32.497227,32.03685,31.253126,30.778143,30.345911,29.90985,29.70412,29.81793,30.452822,30.79464,31.069122,30.930128,30.294191,29.18959,27.75688,26.512724
2017-03-22,25.253687,24.291883,24.200272,24.860365,26.173796,29.011383,32.167534,34.340984,34.556667,33.783707,33.1884,32.954185,32.57333,32.21308,32.104393,32.28214,33.012115,33.720104,34.006798,33.959003,33.36869,32.36702,31.23424,30.15626
2017-03-23,28.01273,27.474747,27.373962,27.552984,28.440634,30.683893,33.74962,36.013023,36.27227,35.360954,34.41233,34.079666,33.636936,33.17459,32.834633,32.511147,32.88163,33.617577,33.950993,33.702717,33.06183,32.101944,30.75367,29.535017
2017-03-24,28.112549,27.565042,27.440847,27.704205,28.590061,30.704245,33.66286,35.74769,35.852303,34.777473,33.69017,33.212505,32.62728,32.046234,31.5555,31.247122,31.625969,32.22017,32.469852,32.260517,31.77682,30.991024,29.673143,28.525509
2017-03-25,26.594059,25.78,25.195013,25.005249,25.244366,25.762999,26.794361,27.508154,28.156948,28.558672,28.364643,28.117552,27.806253,27.493633,27.396612,27.692215,28.187695,29.046074,29.83812,30.183975,30.112087,29.590542,29.057808,28.103727
2017-03-26,26.95606,26.225456,25.752571,25.408882,25.337654,25.725353,26.166487,26.711226,27.112347,27.352522,27.27898,27.072517,26.707432,26.393667,26.080296,26.242096,26.71678,27.722391,28.647755,29.173101,29.270966,28.906637,28.383665,27.43957
2017-03-27,26.751328,26.004652,25.71207,25.8339,26.708735,29.142702,32.356358,34.594433,35.01887,34.4943,33.558254,33.11901,32.637604,32.147972,31.629114,31.277632,31.646662,32.319874,32.6752,32.55648,32.090225,31.189503,29.857738,28.433702
2017-03-28,26.701393,26.093899,26.02649,26.264126,27.168598,29.462393,32.68796,35.106674,35.730034,35.026573,34.012264,33.51617,33.017925,32.601913,32.14267,31.840216,32.259438,33.110985,33.52297,33.29574,32.706955,31.798677,30.456457,29.149654
2017-03-29,27.766586,26.977446,26.770107,26.779339,27.60469,29.982075,33.414143,36.380547,37.096817,36.03926,34.65329,34.169296,33.7757,33.27523,32.8395,32.41549,32.905113,33.854816,34.510952,34.385708,33.780964,32.62879,31.258446,29.966099
2017-03-30,28.135048,27.353865,27.025087,26.968443,27.65445,30.012234,33.315456,35.978947,36.359577,35.306454,33.95401,33.445198,32.978645,32.448826,32.012276,31.553593,31.877234,32.39234,32.85871,32.632755,32.110336,31.15509,29.744741,28.3936
2017-03-31,26.473928,25.769505,25.566504,25.758562,26.790464,29.13086,32.48692,34.786655,35.21144,34.426716,33.383957,32.8266,32.210373,31.503597,30.92882,30.510162,30.724035,31.172544,31.494143,31.568956,31.271902,30.4791,29.17087,27.883177
2017-04-01,26.343561,25.563318,25.030935,24.705667,24.765047,25.314045,26.161171,26.980865,27.682064,28.057232,27.817059,27.555908,27.071901,26.716051,26.365963,26.4531,26.863295,27.795872,28.614393,29.065548,29.100227,28.622831,28.118412,27.116716
2017-04-02,26.396263,25.653141,25.091312,24.653664,24.562626,25.150513,25.787937,26.526745,27.147251,27.585846,27.454578,27.175554,26.811617,26.543476,26.145416,26.215137,26.628437,27.57649,28.6649,29.301722,29.484114,29.091412,28.610895,27.681864
2017-04-03,25.93771,25.165976,25.05864,25.3219,26.299461,28.701546,32.158882,34.680397,35.445686,34.841118,33.84884,33.40588,32.752872,32.283413,31.656338,31.331612,31.70671,32.42161,32.89605,32.977253,32.602154,31.841545,30.617653,29.240923
2017-04-04,26.474405,25.686462,25.410744,25.470116,26.229145,28.378384,31.581827,34.000584,34.67292,34.07216,32.852524,32.19264,31.564238,30.95039,30.426975,30.037703,30.36825,31.05778,31.704798,32.040447,31.76307,30.930647,29.617973,28.168137
2017-04-05,25.86209,24.897995,24.26071,24.117104,24.576294,26.80432,29.744574,31.961885,32.524696,32.091896,30.923727,30.143394,29.48786,28.769897,28.146051,27.855122,28.21341,28.479527,28.915255,29.359076,29.362934,28.682371,27.572653,26.366524
2017-04-06,24.059092,23.076252,22.770119,23.038712,24.133392,26.780798,29.963348,31.991844,32.524036,31.919151,30.965015,30.2622,29.601913,28.76327,28.158684,27.706057,27.866205,28.13795,28.467924,28.655228,28.431093,27.751062,26.546597,25.364317
2017-04-07,24.901207,23.894253,23.513031,23.877644,25.167763,27.47205,30.230095,31.98042,32.7285,32.24359,31.484816,30.918451,30.128801,29.260777,28.560833,28.300562,28.420355,28.763897,28.958424,29.316856,29.236292,28.71591,27.783556,26.845194
2017-04-08,25.992085,25.120295,24.465448,24.087755,24.139038,24.873562,25.86316,26.86161,27.715544,28.011929,27.623108,27.250149,26.76754,26.13791,25.738386,25.721626,26.023613,26.749456,27.715696,28.361263,28.67644,28.303047,27.942856,27.078754
2017-04-09,26.651468,25.958569,25.429136,25.03453,24.86842,25.33689,25.83797,26.551605,27.239498,27.651806,27.539454,27.19243,26.826548,26.301662,25.943739,25.833366,26.031525,26.702196,27.651882,28.2312,28.636215,28.29474,27.835041,27.000206
2017-04-10,24.43703,23.523357,22.820114,22.641895,23.18928,25.209251,27.723873,29.353498,29.975372,29.7394,28.986313,28.321932,27.635372,27.039625,26.463783,26.240452,26.312159,26.571575,26.981834,27.382685,27.44856,27.040974,26.16561,25.245636
2017-04-11,22.285204,21.1269,20.656591,21.042597,22.274666,24.976065,27.827076,29.617208,30.391506,30.2647,29.815346,29.242737,28.791601,28.139069,27.832445,27.66643,28.004566,28.521196,28.919708,29.275496,29.07817,28.542927,27.479937,26.574226
2017-04-12,24.458397,23.382236,22.786774,22.793112,23.696472,25.921757,28.590471,30.33559,30.899004,30.601534,30.063263,29.693527,29.15722,28.51266,27.943794,27.773647,27.957567,28.161217,28.46407,28.61391,28.529776,27.931078,26.778484,25.709892
2017-04-13,24.87074,24.066422,23.49611,23.327717,23.907784,25.17285,26.796835,27.840914,28.41932,28.504002,28.31658,27.957153,27.592367,27.142527,26.822664,26.770893,26.945583,27.33421,27.838694,28.093086,28.024635,27.550098,26.713024,25.945732
2017-04-14,25.383167,24.510685,23.986029,23.717413,23.919876,24.384262,25.267838,26.141773,26.950476,27.37463,27.493187,27.357788,27.158455,26.812424,26.648167,26.666204,26.962543,27.591158,28.350977,28.857494,29.173433,29.010567,28.733324,28.107275
